policy_id,location_zone,loc_off,roof_age,mat_r,home_age,cnst_r,prior_water_claim,months_since_water,rec_f,coverage_a,rcv_ratio,rcv_os,prior_claims_5yr,ins_lapses,pool_r,trampoline,biz_r,sprnk_v,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,building_code_comply,fire_hydrant_dist,iso_class,crime_idx,wildfire_score,wildfire_zone,canopy_pct,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,fnd_r,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,eta_t1,eta_glm,delta_gam,eta_final,final_risk_score,expected_loss,decision
HO-2031189,NY-NE,-0.03,0,1,21,3,0,999,0,490271,0.815,0,0,0,0,0,0,-1,1,1,0,0,1,1,2.84,2,48.1,28.4,0,21.1,0,0.0,0.4,0,0,0,0,0,0,0,0,0,8.5217,8.3072,0.0066,8.2688,19.2,1219.0,Preferred
HO-2031190,IL-Midwest,-0.14,10,3,13,2,0,999,0,415525,1.105,0,0,1,0,0,0,0,0,0,0,0,1,1,4.84,3,44.3,24.1,0,12.3,0,0.0,8.48,1,0,1,0,0,0,0,0,0,8.6459,8.8462,0.0268,8.9743,31.65,1760.0,Standard
HO-2031191,IL-Midwest,-0.14,12,0,35,1,0,999,0,432916,0.896,0,0,0,0,0,1,-1,1,0,1,0,0,0,6.45,4,49.0,10.2,0,34.1,0,0.0,16.26,1,0,2,0,0,0,0,0,0,8.7651,8.8296,0.0364,8.8857,30.08,1681.0,Standard
HO-2031192,IL-Midwest,-0.14,28,3,39,1,0,999,0,383303,1.083,0,0,0,0,0,0,-1,0,0,0,1,0,0,3.8,2,73.7,24.9,0,9.7,0,0.0,7.86,0,0,0,0,0,0,0,0,0,9.3985,9.3776,0.0327,9.4631,40.27,2271.0,Standard
HO-2031193,TX-Hail,0.13,19,3,30,0,1,12,2,361309,0.928,0,2,0,1,0,0,-1,1,1,0,0,0,0,1.19,1,41.8,11.4,0,31.0,0,0.0,3.91,1,0,0,0,0,0,0,0,0,9.5797,9.8669,0.0186,9.8785,47.59,2819.0,Standard
HO-2031194,WA-NW,-0.07,21,3,25,1,1,36,0,648202,1.165,1,1,1,1,0,0,-1,0,0,0,1,1,0,16.33,9,46.8,64.2,1,60.7,0,0.0,26.02,0,0,2,1,1,0,0,0,0,9.203,9.8026,0.3369,10.1829,52.96,3303.0,Standard
HO-2031195,IL-Midwest,-0.14,28,2,50,3,0,999,0,409492,1.026,0,0,0,1,0,0,-2,0,0,0,0,0,0,5.09,3,55.8,28.6,0,35.2,0,0.0,0.0,1,0,0,0,0,0,0,0,1,9.5695,9.5866,0.0727,9.6481,43.53,2500.0,Standard
HO-2031196,TX-Hail,0.13,17,3,45,3,1,4,3,340145,0.869,0,1,1,1,0,1,0,1,1,0,0,0,0,2.8,2,34.1,28.8,0,31.7,0,0.0,3.85,1,0,0,0,0,0,0,0,0,9.9946,10.361,0.0187,10.4378,57.46,3773.0,Standard
HO-2031197,WA-NW,-0.07,24,2,44,3,0,999,0,420718,1.37,1,1,0,0,0,0,0,0,0,0,0,1,0,7.45,4,30.6,55.4,1,70.8,0,0.0,34.32,0,0,0,1,0,0,0,0,0,9.5557,9.9278,0.2293,10.1638,52.62,3271.0,Standard
HO-2031198,MN-North,-0.22,24,3,36,2,0,999,0,228415,0.962,0,0,0,0,0,0,-1,0,0,1,0,0,0,2.12,2,22.0,25.9,0,30.1,1,1.05,14.36,1,0,0,0,0,0,0,0,1,9.2173,9.24,0.1081,9.3607,38.46,2153.0,Standard
HO-2031199,MN-North,-0.22,6,3,17,2,0,999,0,529299,0.942,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,2,26.2,10.0,0,27.2,1,2.82,8.28,1,0,0,0,0,0,0,0,0,8.503,8.5092,0.0354,8.6189,25.38,1463.0,Preferred
HO-2031200,CO-Mixed,0.07,31,1,34,3,0,999,0,399314,0.952,0,0,0,2,0,1,0,1,1,1,0,0,0,5.32,3,34.7,63.8,1,23.9,1,6.6,32.56,0,0,0,1,0,0,0,0,0,9.6171,9.7549,0.2503,10.0234,50.15,3040.0,Standard
HO-2031201,TX-Hail,0.13,5,2,10,3,0,999,0,351759,1.076,0,0,1,2,0,0,-2,1,1,0,0,0,1,0.59,1,23.4,9.3,0,8.6,1,6.9,7.13,1,0,0,0,0,0,0,0,0,8.7394,8.6333,0.0386,8.6638,26.17,1498.0,Preferred
HO-2031202,IL-Midwest,-0.14,26,3,44,3,1,10,3,337417,0.817,0,0,0,0,0,1,-2,0,0,0,0,1,0,7.83,4,79.2,22.5,0,49.9,0,0.0,6.78,0,0,0,0,0,0,0,0,0,9.9547,10.0742,0.0288,10.1671,52.68,3276.0,Standard
HO-2031203,CA-Wildfire,0.22,4,2,9,3,0,999,0,176600,1.039,0,0,0,0,0,0,0,1,0,0,0,0,1,6.81,4,46.7,68.6,1,37.6,0,0.0,38.2,0,0,0,0,0,0,0,0,0,8.7897,8.7419,0.0608,8.769,28.03,1582.0,Preferred
HO-2031204,MN-North,-0.22,23,2,28,1,0,999,0,653175,0.784,0,1,0,2,1,0,-1,0,1,0,0,1,0,6.45,4,41.1,14.3,0,7.0,0,0.0,8.27,1,0,0,0,0,0,0,0,1,8.9961,9.4914,0.0937,9.5834,42.39,2418.0,Standard
HO-2031205,TX-Hail,0.13,34,3,44,1,1,15,2,425458,1.01,0,1,0,0,0,0,0,1,0,0,0,0,0,1.16,1,16.6,30.2,0,20.6,1,7.08,9.0,0,0,0,0,0,0,0,0,0,10.1992,10.336,0.0571,10.3368,55.68,3579.0,Standard
HO-2031206,FL-Flood,0.28,16,3,42,2,0,999,0,651182,1.178,1,0,0,0,0,0,-2,0,0,0,0,0,0,7.91,4,30.3,3.7,0,19.6,1,2.39,1.21,0,0,0,0,0,0,0,0,0,9.6672,9.6622,0.0185,9.6026,42.73,2442.0,Standard
HO-2031207,CO-Mixed,0.07,15,3,36,3,0,999,0,362488,0.942,0,0,0,0,0,2,0,1,0,0,0,0,0,4.81,3,18.9,34.1,0,10.1,0,0.0,46.11,1,1,0,0,0,0,0,1,0,9.309,9.4318,0.1374,9.6114,42.88,2453.0,Standard
HO-2031208,CO-Mixed,0.07,23,3,36,1,0,999,0,462553,1.144,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,7,28.9,43.2,0,45.9,0,0.0,40.58,1,1,1,0,0,0,0,1,1,9.4386,9.639,0.2019,9.7758,45.78,2672.0,Standard
HO-2031209,WA-NW,-0.07,15,1,44,2,1,26,1,501677,0.786,0,0,0,0,0,0,-1,1,0,0,0,0,0,8.39,5,40.6,26.8,0,53.1,0,0.0,33.21,0,0,0,0,0,0,0,0,0,9.2722,9.2357,0.0527,9.3373,38.05,2127.0,Standard
HO-2031210,CO-Mixed,0.07,34,3,60,2,0,999,0,467368,0.933,0,0,1,1,0,0,0,0,0,0,1,0,0,4.03,3,20.0,33.0,0,33.5,0,0.0,16.7,1,0,2,0,0,0,0,0,1,10.0648,10.2858,0.1174,10.5028,58.6,3903.0,Standard
HO-2031211,TX-Hail,0.13,19,3,21,3,0,999,0,335572,0.849,0,0,0,1,0,0,0,0,0,1,0,1,1,7.12,4,31.5,24.7,0,17.6,0,0.0,7.27,0,0,0,0,0,0,0,0,0,9.2953,9.4835,0.0256,9.4171,39.46,2217.0,Standard
HO-2031212,FL-Flood,0.28,15,3,43,1,0,999,0,150822,1.287,1,1,0,1,0,0,0,0,0,0,0,0,0,2.16,2,37.5,35.3,0,31.9,0,0.0,9.0,0,0,0,0,0,0,0,0,0,9.6092,9.9326,0.0284,9.849,47.07,2776.0,Standard
HO-2031213,IL-Midwest,-0.14,13,0,20,1,0,999,0,714722,0.963,0,0,0,0,0,0,0,0,1,0,1,0,1,2.92,2,51.5,5.9,0,25.6,0,0.0,8.87,0,0,0,0,0,0,0,0,0,8.6133,8.5102,0.0268,8.5133,23.52,1385.0,Preferred
HO-2031214,TX-Hail,0.13,9,2,12,1,0,999,0,296403,0.929,0,0,1,0,0,1,0,0,0,0,0,1,1,7.97,4,36.0,23.2,0,12.6,0,0.0,11.63,1,0,0,0,0,0,0,0,0,8.7787,9.0978,0.0313,9.0503,32.99,1832.0,Standard
HO-2031215,NY-NE,-0.03,12,3,38,2,0,999,0,753877,0.984,0,1,0,0,1,0,0,0,0,0,1,0,0,4.27,3,67.2,7.5,0,48.0,0,0.0,4.78,0,0,0,0,0,0,0,0,0,9.1077,9.5487,0.0197,9.5588,41.95,2387.0,Standard
HO-2031216,NY-NE,-0.03,14,3,29,3,0,999,0,314173,1.021,0,2,0,0,0,1,0,1,0,0,0,0,0,3.29,2,57.3,22.8,0,15.1,0,0.0,8.84,0,0,0,0,0,0,0,0,0,9.0994,9.5864,0.0273,9.5669,42.1,2397.0,Standard
HO-2031217,AZ-Desert,-0.11,13,3,30,3,0,999,0,591670,0.968,0,0,0,0,0,0,0,0,0,1,1,0,0,10.78,6,25.3,38.0,0,33.8,0,0.0,2.97,0,0,0,0,0,0,0,0,0,9.0034,9.1803,0.0171,9.1821,35.31,1962.0,Standard
HO-2031218,MN-North,-0.22,12,2,18,3,1,25,1,480562,0.853,0,0,0,0,0,1,0,0,0,1,1,0,1,0.69,1,14.4,22.2,0,11.0,0,0.0,3.73,1,0,1,0,0,0,0,0,0,8.8254,8.8731,0.0179,8.8198,28.92,1624.0,Preferred
HO-2031219,MN-North,-0.22,36,3,46,3,0,999,0,486967,1.209,1,1,0,2,0,0,0,0,1,0,0,0,0,4.74,3,17.3,18.7,0,43.2,0,0.0,1.78,1,0,0,0,0,0,0,0,1,9.8008,10.133,0.095,10.331,55.57,3568.0,Standard
HO-2031220,MN-North,-0.22,8,0,15,3,0,999,0,310686,1.172,1,0,0,0,1,0,-1,1,0,0,1,1,1,6.15,4,7.5,3.1,0,9.4,0,0.0,5.98,1,0,1,0,0,0,0,0,0,8.5221,8.5401,0.022,8.604,25.12,1452.0,Preferred
HO-2031221,FL-Flood,0.28,19,3,45,3,1,7,3,341723,1.067,0,1,1,1,0,1,0,1,1,0,0,0,0,3.43,2,31.1,13.1,0,19.4,1,8.3,10.52,0,0,1,0,0,0,0,0,0,10.2022,10.5756,0.0456,10.6551,61.29,4225.0,Rated
HO-2031222,TX-Hail,0.13,23,2,42,1,1,31,1,343711,1.059,0,0,0,0,0,0,0,0,0,0,1,0,0,6.65,4,7.9,32.7,0,32.1,1,2.88,12.17,1,0,0,0,0,0,0,0,1,9.6741,9.7357,0.1096,9.7582,45.47,2648.0,Standard
HO-2031223,FL-Flood,0.28,23,2,28,2,1,32,1,418467,1.05,0,1,0,1,0,0,-2,1,0,1,0,1,0,3.13,2,31.6,20.9,0,48.8,1,1.53,14.24,0,0,1,0,0,0,0,0,0,9.7009,9.8705,0.0435,9.9292,48.49,2895.0,Standard
HO-2031224,GA-SE,-0.18,17,1,40,1,0,999,0,368137,0.956,0,0,0,0,0,1,0,0,0,0,0,1,0,4.91,3,66.8,2.3,0,70.6,0,0.0,6.21,0,0,1,0,0,0,0,0,0,8.9712,9.1744,0.0226,9.2305,36.16,2012.0,Standard
HO-2031225,MN-North,-0.22,15,3,30,3,0,999,0,323059,0.941,0,0,0,0,0,1,0,0,0,0,1,0,0,2.62,2,19.0,20.0,0,33.8,0,0.0,14.19,1,0,0,0,0,0,0,0,0,8.9469,9.0319,0.0343,9.1187,34.19,1898.0,Standard
HO-2031226,GA-SE,-0.18,22,2,26,3,1,30,1,265826,1.243,1,1,0,0,0,1,0,0,0,1,0,0,0,5.84,3,36.2,24.9,0,47.4,0,0.0,6.74,0,0,2,0,0,0,0,0,0,9.3284,9.7765,0.026,9.9283,48.47,2893.0,Standard
HO-2031227,CA-Wildfire,0.22,20,3,44,3,0,999,0,279621,1.108,0,0,0,1,0,0,-2,0,0,0,1,0,0,10.39,6,40.7,73.7,1,28.3,0,0.0,35.32,1,0,0,0,0,0,0,0,0,9.6929,9.7449,0.0605,9.796,46.14,2701.0,Standard
HO-2031228,MN-North,-0.22,15,3,20,1,0,999,0,454723,0.834,0,0,0,0,0,0,-1,0,0,0,0,0,1,2.88,2,24.1,9.0,0,49.8,0,0.0,0.35,1,0,0,0,0,0,0,0,0,8.735,8.6654,0.0054,8.5832,24.75,1436.0,Preferred
HO-2031229,CO-Mixed,0.07,3,1,8,3,0,999,0,281740,0.957,0,0,1,0,0,1,0,0,0,0,0,0,1,6.05,4,15.5,30.6,0,13.7,0,0.0,40.52,1,0,0,0,0,0,0,0,0,8.5492,8.8071,0.0583,8.9206,30.7,1712.0,Standard
HO-2031230,CA-Wildfire,0.22,13,0,40,3,0,999,0,226133,1.088,0,1,0,0,0,0,-1,0,1,0,1,1,0,9.48,5,17.2,91.9,1,54.0,0,0.0,26.74,0,0,2,0,0,0,0,0,0,9.3056,9.527,0.0558,9.7164,44.73,2591.0,Standard
HO-2031231,CO-Mixed,0.07,7,2,35,3,0,999,0,399741,1.072,0,1,0,0,0,0,0,0,1,0,0,0,0,14.26,8,47.9,41.9,0,26.4,0,0.0,35.97,1,1,0,0,0,0,0,1,0,9.0333,9.4142,0.1309,9.5539,41.87,2381.0,Standard
HO-2031232,CA-Wildfire,0.22,11,3,12,2,0,999,0,120000,1.094,0,0,0,1,0,0,0,1,0,0,0,0,1,3.17,2,52.2,50.2,0,41.4,0,0.0,44.47,0,0,0,0,0,0,0,0,0,9.0207,8.9731,0.0628,8.8868,30.1,1682.0,Standard
HO-2031233,IL-Midwest,-0.14,18,1,24,3,0,999,0,379104,0.812,0,0,0,1,0,0,0,1,0,0,0,0,0,4.17,3,58.0,16.6,0,48.2,0,0.0,3.17,0,0,0,0,0,0,0,0,0,8.9336,8.9596,0.0167,8.9434,31.1,1732.0,Standard
HO-2031234,FL-Flood,0.28,21,3,29,3,0,999,0,391037,1.065,0,1,0,0,0,0,0,0,0,0,0,1,0,3.9,2,11.0,23.7,0,42.1,1,0.5,3.84,1,0,2,0,0,0,1,0,1,9.5992,9.9107,0.1725,10.0291,50.25,3049.0,Standard
HO-2031235,IL-Midwest,-0.14,34,3,48,2,0,999,0,458805,1.176,1,0,0,0,0,1,0,1,1,0,0,0,0,2.04,2,62.1,27.3,0,19.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,9.8052,9.7558,0.1103,9.8337,46.8,2754.0,Standard
HO-2031236,NY-NE,-0.03,13,2,33,1,0,999,0,427754,0.809,0,0,1,0,0,1,0,0,0,0,0,1,0,2.88,2,55.5,32.7,0,32.6,0,0.0,0.0,0,0,1,0,0,0,0,0,0,8.9766,9.2856,0.0012,9.3463,38.21,2137.0,Standard
HO-2031237,GA-SE,-0.18,24,3,37,3,1,9,3,201092,1.264,1,0,0,1,0,0,-1,0,0,0,0,1,0,2.17,2,72.7,25.9,0,62.4,0,0.0,11.04,0,0,0,0,1,1,0,0,0,9.8747,9.9504,0.2439,10.1512,52.4,3249.0,Standard
HO-2031238,AZ-Desert,-0.11,20,0,40,2,0,999,0,353929,1.066,0,0,0,0,0,1,0,1,0,0,0,0,0,10.96,6,0.0,42.8,0,30.9,0,0.0,13.53,0,0,0,0,0,0,0,0,0,9.1192,9.2463,0.0361,9.287,37.16,2072.0,Standard
HO-2031239,CO-Mixed,0.07,29,3,56,3,0,999,0,471389,1.035,0,0,2,0,0,0,-1,0,1,0,0,0,0,8.94,5,43.5,55.0,1,38.4,0,0.0,27.17,1,0,0,1,0,0,0,0,1,9.9286,10.2186,0.2931,10.5584,59.58,4017.0,Standard
HO-2031240,WA-NW,-0.07,23,3,35,0,1,2,3,438525,0.887,0,1,1,1,0,1,0,1,0,0,0,1,0,13.92,7,29.9,24.4,0,68.9,0,0.0,23.31,0,0,0,0,1,0,0,0,0,9.702,10.3278,0.1617,10.4182,57.11,3734.0,Standard
HO-2031241,GA-SE,-0.18,8,2,34,1,0,999,0,270538,0.931,0,0,0,0,0,0,-1,0,0,0,1,0,0,3.69,2,34.2,36.3,0,56.2,0,0.0,6.62,0,0,0,0,0,0,0,0,0,8.7058,8.6677,0.0246,8.7368,27.46,1556.0,Preferred
HO-2031242,CA-Wildfire,0.22,2,1,6,2,0,999,0,438226,0.967,0,0,1,0,0,0,0,1,0,0,0,0,1,6.49,4,26.0,82.8,1,30.0,1,7.02,11.29,0,0,0,0,0,0,0,0,0,8.6034,8.6832,0.0524,8.781,28.24,1592.0,Preferred
HO-2031243,IL-Midwest,-0.14,20,3,36,3,1,11,3,508084,0.82,0,1,0,0,0,2,-1,0,0,0,0,0,0,1.98,1,60.2,12.5,0,46.7,0,0.0,8.28,1,0,2,0,0,0,0,0,0,9.6968,10.0625,0.0271,10.1072,51.63,3176.0,Standard
HO-2031244,FL-Flood,0.28,13,3,17,2,0,999,0,243318,0.976,0,0,1,0,0,1,0,1,0,0,0,1,1,5.55,3,41.9,30.3,0,11.5,1,17.58,14.79,0,0,0,0,0,0,0,0,0,9.1926,9.3691,0.0561,9.3797,38.8,2174.0,Standard
HO-2031245,CA-Wildfire,0.22,9,1,34,1,0,999,0,120000,0.895,0,0,2,0,0,0,-2,0,1,0,0,0,0,15.24,8,45.6,74.9,1,21.7,0,0.0,35.36,0,0,1,0,0,0,0,0,0,9.0821,9.3998,0.0597,9.4618,40.24,2269.0,Standard
HO-2031246,AZ-Desert,-0.11,6,3,29,1,0,999,0,628368,1.116,0,0,0,1,0,0,0,0,0,0,0,0,0,13.36,7,27.8,23.9,0,33.2,0,0.0,8.31,0,0,1,0,0,0,0,0,0,8.7151,8.9719,0.0266,9.033,32.68,1815.0,Standard
HO-2031247,GA-SE,-0.18,19,3,21,1,0,999,0,424146,0.72,0,0,1,2,0,0,0,1,1,0,0,1,1,4.69,3,68.9,19.6,0,38.9,1,34.13,0.0,0,0,0,0,0,0,0,0,0,8.893,9.0232,0.026,9.0415,32.83,1823.0,Standard
HO-2031248,TX-Hail,0.13,31,2,39,3,0,999,0,315979,0.985,0,0,1,0,0,1,0,1,0,0,0,0,0,7.25,4,17.7,4.3,0,36.7,0,0.0,5.38,0,0,0,0,0,0,0,0,0,9.7877,10.0071,0.0311,10.0571,50.74,3094.0,Standard
HO-2031249,WA-NW,-0.07,14,3,22,3,0,999,0,311182,0.885,0,0,0,0,0,2,0,0,0,0,0,0,1,10.0,6,17.4,59.3,1,42.9,0,0.0,39.51,0,0,0,0,0,0,0,0,0,8.9729,9.2276,0.0604,9.3319,37.95,2121.0,Standard
HO-2031250,GA-SE,-0.18,23,0,44,2,0,999,0,400550,1.02,0,0,0,0,0,1,0,0,0,0,0,0,0,4.39,3,42.7,12.9,0,40.5,0,0.0,9.38,0,0,0,0,0,0,0,0,0,9.1774,9.3362,0.0303,9.1884,35.42,1968.0,Standard
HO-2031251,MN-North,-0.22,17,2,20,3,0,999,0,525742,1.35,1,0,0,2,0,0,-1,0,0,0,0,1,1,3.14,2,19.9,21.0,0,31.1,1,16.1,4.77,1,0,0,0,0,0,0,0,0,8.9283,8.9924,0.0402,8.9987,32.08,1783.0,Standard
HO-2031252,FL-Flood,0.28,6,0,25,3,0,999,0,168629,1.254,1,0,0,0,0,0,0,1,0,0,0,1,0,7.89,4,26.8,12.8,0,32.4,1,10.15,6.24,1,0,0,0,0,0,0,0,0,9.0896,9.1309,0.0395,9.2194,35.97,2000.0,Standard
HO-2031253,GA-SE,-0.18,24,3,34,2,0,999,0,323867,0.951,0,0,0,0,0,0,0,0,0,0,1,0,0,2.95,2,57.5,9.2,0,47.1,0,0.0,13.41,0,0,0,0,0,0,0,0,0,9.2331,9.2598,0.0363,9.253,36.56,2035.0,Standard
HO-2031254,FL-Flood,0.28,8,0,24,3,0,999,0,611555,0.994,0,1,0,1,1,0,0,0,0,0,0,0,0,7.88,4,33.8,20.2,0,38.7,1,0.58,2.11,0,0,0,0,0,0,0,0,0,9.0369,9.6049,0.0167,9.6138,42.92,2456.0,Standard
HO-2031255,IL-Midwest,-0.14,18,3,31,1,0,999,0,495446,0.903,0,1,0,0,0,1,0,0,0,0,0,0,0,1.44,1,41.0,20.5,0,24.3,0,0.0,9.17,1,0,0,0,0,0,0,0,0,9.0292,9.3674,0.0281,9.3608,38.46,2153.0,Standard
HO-2031256,CA-Wildfire,0.22,14,3,23,1,1,2,3,483503,0.999,0,1,0,0,0,1,-2,1,0,0,0,0,1,10.22,6,35.9,55.9,1,23.7,0,0.0,19.41,0,0,0,0,0,0,0,0,0,9.652,9.8239,0.0431,9.9724,49.25,2960.0,Standard
HO-2031257,CA-Wildfire,0.22,26,3,30,2,0,999,0,437077,1.123,0,0,0,1,0,2,-1,1,0,0,0,1,0,10.78,6,22.4,57.1,1,47.9,0,0.0,18.62,0,1,0,1,0,0,0,0,0,9.6422,9.8689,0.2173,10.025,50.18,3043.0,Standard
HO-2031258,AZ-Desert,-0.11,8,3,28,1,0,999,0,423467,0.836,0,1,0,0,0,0,0,1,0,0,0,0,0,10.18,6,34.9,30.0,0,17.7,0,0.0,4.09,0,0,0,0,0,0,0,0,0,8.752,9.03,0.0192,9.0466,32.92,1828.0,Standard
HO-2031259,CO-Mixed,0.07,21,3,41,2,1,15,2,314455,1.239,1,1,0,0,0,0,-2,0,0,0,0,0,0,17.92,9,15.3,44.0,0,32.5,0,0.0,20.72,1,0,0,0,0,0,0,0,1,9.8913,10.252,0.1095,10.3556,56.01,3614.0,Standard
HO-2031260,FL-Flood,0.28,10,3,37,2,0,999,0,301849,1.148,0,0,1,1,0,0,0,0,0,1,0,0,0,2.89,2,53.7,5.3,0,25.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,9.3547,9.657,0.0,9.7247,44.88,2602.0,Standard
HO-2031261,TX-Hail,0.13,13,3,29,3,1,21,2,492858,1.142,0,1,0,0,0,1,-1,1,0,0,0,0,0,4.3,3,52.8,13.7,0,10.2,0,0.0,11.8,1,0,1,0,0,0,0,0,0,9.5446,9.7562,0.0311,9.7569,45.45,2646.0,Standard
HO-2031262,AZ-Desert,-0.11,0,3,15,1,0,999,0,304454,1.074,0,2,0,0,0,0,-2,1,0,0,0,0,1,6.23,4,32.5,26.5,0,43.0,0,0.0,16.03,0,0,0,0,0,0,0,0,0,8.3843,8.6433,0.0368,8.7553,27.78,1571.0,Preferred
HO-2031263,CA-Wildfire,0.22,36,2,36,2,0,999,0,419736,0.893,0,0,0,0,0,1,-2,1,0,0,0,1,0,8.99,5,22.4,77.2,1,39.8,0,0.0,16.37,0,0,0,1,0,0,0,0,0,9.9301,9.9353,0.2306,10.13,52.03,3214.0,Standard
HO-2031264,WA-NW,-0.07,22,3,31,2,1,18,2,401242,1.162,1,0,0,2,0,1,0,0,0,0,0,0,0,16.18,9,45.1,47.4,0,61.6,0,0.0,38.21,0,0,0,0,1,0,0,0,0,9.6569,10.0939,0.1751,10.3349,55.64,3576.0,Standard
HO-2031265,CA-Wildfire,0.22,11,1,22,3,0,999,0,686864,0.975,0,0,0,1,0,1,0,1,0,0,0,0,1,7.06,4,24.9,77.5,1,24.3,0,0.0,37.72,0,0,0,0,0,0,0,0,0,9.0836,9.1603,0.0619,9.2978,37.35,2084.0,Standard
HO-2031266,TX-Hail,0.13,7,2,24,3,0,999,0,357540,0.784,0,1,0,0,0,0,0,0,0,0,0,0,0,2.98,2,17.3,18.4,0,33.0,0,0.0,12.27,1,0,0,0,0,0,0,0,0,8.9561,9.2301,0.0319,9.1876,35.41,1967.0,Standard
HO-2031267,CO-Mixed,0.07,13,0,13,0,0,999,0,543584,1.031,0,0,0,0,0,0,0,1,1,0,0,0,1,10.73,6,8.6,29.9,0,20.9,0,0.0,19.88,0,0,0,0,0,0,0,0,0,8.6956,8.6181,0.0411,8.6235,25.46,1466.0,Preferred
HO-2031268,IL-Midwest,-0.14,24,3,52,0,1,20,2,479022,0.858,0,1,0,0,0,0,0,0,0,0,0,1,0,5.22,3,32.3,18.9,0,35.4,0,0.0,7.95,1,0,0,0,0,0,0,0,1,9.7074,10.0478,0.094,10.1755,52.83,3291.0,Standard
HO-2031269,FL-Flood,0.28,0,0,23,1,0,999,0,363585,0.935,0,1,0,1,0,1,0,1,0,0,0,1,1,7.42,4,26.1,17.5,0,44.8,1,3.54,8.19,0,0,0,0,0,0,0,0,0,8.7178,9.0528,0.0367,9.1028,33.91,1882.0,Standard
HO-2031270,FL-Flood,0.28,16,2,43,0,0,999,0,205841,1.119,0,0,1,0,0,0,-2,1,0,0,1,0,0,4.03,3,51.0,20.6,0,5.3,1,4.63,12.75,1,0,0,0,0,0,0,0,0,9.4481,9.3896,0.0448,9.362,38.48,2154.0,Standard
HO-2031271,MN-North,-0.22,33,0,44,3,0,999,0,372585,1.003,0,2,2,1,0,0,-1,0,0,0,1,0,0,5.23,3,23.8,15.9,0,7.2,0,0.0,1.68,0,0,0,0,0,0,0,0,0,9.4521,10.2152,0.0249,10.2098,53.44,3350.0,Standard
HO-2031272,NY-NE,-0.03,7,3,26,3,1,12,2,505893,1.015,0,0,0,1,0,0,0,0,0,0,0,0,0,3.47,2,32.2,13.3,0,21.0,0,0.0,9.75,0,0,0,0,0,0,0,0,0,9.1843,9.2975,0.0283,9.2194,35.97,2000.0,Standard
HO-2031273,CA-Wildfire,0.22,18,2,23,1,0,999,0,208525,1.184,1,0,1,1,0,1,0,1,0,1,0,0,1,15.83,8,37.3,63.0,1,47.7,0,0.0,25.33,0,1,0,0,0,0,0,1,0,9.3383,9.7353,0.125,9.9376,48.63,2907.0,Standard
HO-2031274,CO-Mixed,0.07,37,1,44,3,0,999,0,496999,0.72,0,1,0,2,0,0,-1,1,0,0,1,0,0,10.09,6,24.1,34.5,0,31.9,0,0.0,42.52,0,1,0,0,0,0,0,1,0,9.895,10.1684,0.1544,10.3471,55.86,3598.0,Standard
HO-2031275,GA-SE,-0.18,23,3,36,3,1,32,1,568004,1.177,1,1,0,0,0,0,-1,0,0,0,1,0,0,7.91,4,24.6,22.7,0,70.2,0,0.0,5.77,0,0,0,0,1,0,0,0,0,9.5242,9.7689,0.1397,9.876,47.55,2816.0,Standard
HO-2031276,FL-Flood,0.28,19,2,23,1,0,999,0,393440,1.041,0,1,0,0,0,0,0,0,0,0,0,0,1,2.57,2,35.4,17.6,0,15.2,1,1.85,15.97,0,0,0,0,0,0,0,0,0,9.3327,9.5536,0.0443,9.6527,43.61,2506.0,Standard
HO-2031277,CA-Wildfire,0.22,22,1,43,2,0,999,0,507917,1.01,0,1,1,0,0,1,0,0,0,0,0,0,0,8.37,5,12.7,63.6,1,54.6,0,0.0,26.86,0,0,2,1,0,0,0,0,0,9.5882,10.1585,0.2231,10.2577,54.28,3435.0,Standard
HO-2031278,WA-NW,-0.07,14,2,17,3,0,999,0,399635,1.015,0,2,0,2,0,0,0,0,1,1,0,0,1,8.51,5,11.4,19.4,0,51.1,0,0.0,9.76,0,0,1,0,0,0,0,0,0,8.8653,9.4688,0.0285,9.4842,40.64,2296.0,Standard
HO-2031279,NY-NE,-0.03,29,3,50,2,0,999,0,459993,1.11,0,1,0,0,0,0,-1,0,0,0,1,1,0,1.72,1,36.1,26.1,0,21.6,0,0.0,6.35,0,0,0,0,0,0,0,0,0,9.713,9.8998,0.0313,9.9901,49.56,2988.0,Standard
HO-2031280,NY-NE,-0.03,14,2,29,1,0,999,0,589101,1.164,1,0,0,1,0,0,0,1,0,0,0,0,0,6.5,4,67.5,12.4,0,9.7,0,0.0,13.81,0,0,0,0,0,1,0,0,0,9.0519,9.1154,0.1286,9.2028,35.68,1983.0,Standard
HO-2031281,CA-Wildfire,0.22,0,3,5,1,0,999,0,162443,0.987,0,0,0,1,0,0,-1,1,0,0,0,0,1,11.3,6,29.6,50.0,0,30.2,0,0.0,26.96,0,0,0,0,0,0,0,0,0,8.5928,8.5902,0.0495,8.6417,25.78,1480.0,Preferred
